WATERSHED_ID,Date,Precipitation,Evapotranspiration,Water_Balance_delta_S
NWB_00006,01.01.2017,"24,60","1,80","22,80"
NWB_00006,01.02.2017,"27,40","3,00","24,40"
NWB_00006,01.03.2017,"10,80","8,50","2,30"
NWB_00006,01.04.2017,"25,60","42,70","-17,10"
NWB_00006,01.05.2017,"54,20","71,20","-17,00"
NWB_00006,01.06.2017,"51,20","74,40","-23,20"
NWB_00006,01.07.2017,"48,70","72,40","-23,70"
NWB_00006,01.08.2017,"34,50","56,80","-22,30"
NWB_00006,01.09.2017,"19,80","36,60","-16,80"
NWB_00006,01.10.2017,"39,10","18,10","21,00"
NWB_00006,01.11.2017,"11,00","8,90","2,10"
NWB_00006,01.12.2017,"15,90","3,60","12,30"
NWB_00006,01.01.2018,"3,60","1,80","1,80"
NWB_00006,01.02.2018,"10,20","2,30","7,90"
NWB_00006,01.03.2018,"31,30","6,90","24,40"
NWB_00006,01.04.2018,"29,60","35,60","-6,00"
NWB_00006,01.05.2018,"44,10","67,40","-23,30"
NWB_00006,01.06.2018,"40,40","67,70","-27,30"
NWB_00006,01.07.2018,"40,60","51,60","-11,00"
NWB_00006,01.08.2018,"42,80","43,40","-0,60"
NWB_00006,01.09.2018,"18,80","27,10","-8,30"
NWB_00006,01.10.2018,"26,70","21,10","5,60"
NWB_00006,01.11.2018,"24,20","9,20","15,00"
NWB_00006,01.12.2018,"18,10","1,00","17,10"
NWB_00006,01.01.2019,"17,00","1,50","15,50"
NWB_00006,01.02.2019,"18,60","2,00","16,60"
NWB_00006,01.03.2019,"20,20","14,20","6,00"
NWB_00006,01.04.2019,"25,70","37,70","-12,00"
NWB_00006,01.05.2019,"20,00","77,90","-57,90"
NWB_00006,01.06.2019,"29,80","45,90","-16,10"
NWB_00006,01.07.2019,"43,90","40,00","3,90"
NWB_00006,01.08.2019,"49,40","33,80","15,60"
NWB_00006,01.09.2019,"41,40","36,20","5,20"
NWB_00006,01.10.2019,"39,10","25,60","13,50"
NWB_00006,01.11.2019,"21,00","7,60","13,40"
NWB_00006,01.12.2019,"25,70","2,20","23,50"
NWB_00006,01.01.2020,"25,20","1,80","23,40"
NWB_00006,01.02.2020,"29,30","3,20","26,10"
NWB_00006,01.03.2020,"18,10","16,40","1,70"
NWB_00006,01.04.2020,"39,70","45,00","-5,30"
NWB_00006,01.05.2020,"54,60","75,80","-21,20"
NWB_00006,01.06.2020,"17,60","60,10","-42,50"
NWB_00006,01.07.2020,"40,50","55,10","-14,60"
NWB_00006,01.08.2020,"67,10","55,40","11,70"
NWB_00006,01.09.2020,"34,60","33,50","1,10"
NWB_00006,01.10.2020,"34,70","21,00","13,70"
NWB_00006,01.11.2020,"17,60","8,50","9,10"
NWB_00006,01.12.2020,"11,50","1,70","9,80"
NWB_00006,01.01.2021,"23,60","1,80","21,80"
NWB_00006,01.02.2021,"40,80","2,20","38,60"
NWB_00006,01.03.2021,"22,20","7,10","15,10"
NWB_00006,01.04.2021,"16,70","37,50","-20,80"
NWB_00006,01.05.2021,"12,40","75,30","-62,90"
NWB_00006,01.06.2021,"15,20","42,00","-26,80"
NWB_00006,01.07.2021,"54,40","44,20","10,20"
NWB_00006,01.08.2021,"9,80","18,90","-9,10"
NWB_00006,01.09.2021,"29,60","23,80","5,80"
NWB_00006,01.10.2021,"18,30","15,90","2,40"
NWB_00006,01.11.2021,"17,30","9,30","8,00"
NWB_00006,01.12.2021,"25,00","2,10","22,90"
NWB_00006,01.01.2022,"22,20","1,60","20,60"
NWB_00006,01.02.2022,"17,00","2,60","14,40"
NWB_00006,01.03.2022,"21,80","7,00","14,80"
NWB_00006,01.04.2022,"19,00","41,70","-22,70"
NWB_00006,01.05.2022,"54,70","70,00","-15,30"
NWB_00006,01.06.2022,"42,70","63,60","-20,90"
NWB_00006,01.07.2022,"31,90","37,80","-5,90"
NWB_00006,01.08.2022,"10,20","25,80","-15,60"
NWB_00006,01.09.2022,"30,30","22,50","7,80"
NWB_00006,01.10.2022,"25,30","13,60","11,70"
NWB_00006,01.11.2022,"45,10","6,40","38,70"
NWB_00006,01.12.2022,"15,80","2,00","13,80"
NWB_00006,01.01.2023,"20,90","3,10","17,80"
NWB_00006,01.02.2023,"20,10","2,50","17,60"
NWB_00006,01.03.2023,"19,70","12,10","7,60"
NWB_00006,01.04.2023,"11,80","43,70","-31,90"
NWB_00006,01.05.2023,"17,60","71,90","-54,30"
NWB_00006,01.06.2023,"56,50","57,60","-1,10"
NWB_00006,01.07.2023,"36,10","49,10","-13,00"
NWB_00006,01.08.2023,"69,00","48,50","20,50"
NWB_00006,01.09.2023,"41,80","33,20","8,60"
NWB_00006,01.10.2023,"62,40","21,50","40,90"
NWB_00006,01.11.2023,"37,60","7,30","30,30"
NWB_00006,01.12.2023,"44,90","1,60","43,30"
NWB_00007,01.01.2000,"12,80","2,40","10,40"
NWB_00007,01.02.2000,"23,10","3,20","19,90"
NWB_00007,01.03.2000,"13,40","13,30","0,10"
NWB_00007,01.04.2000,"13,50","46,70","-33,20"
NWB_00007,01.05.2000,"30,40","50,50","-20,10"
NWB_00007,01.06.2000,"24,30","39,10","-14,80"
NWB_00007,01.07.2000,"25,20","29,70","-4,50"
NWB_00007,01.08.2000,"13,70","18,40","-4,70"
NWB_00007,01.09.2000,"15,90","14,10","1,80"
NWB_00007,01.10.2000,"18,30","12,70","5,60"
NWB_00007,01.11.2000,"13,80","8,50","5,30"
NWB_00007,01.12.2000,"24,70","2,60","22,10"
NWB_00007,01.01.2001,"19,10","1,70","17,40"
NWB_00007,01.02.2001,"14,20","3,00","11,20"
NWB_00007,01.03.2001,"12,90","21,00","-8,10"
NWB_00007,01.04.2001,"18,30","52,20","-33,90"
NWB_00007,01.05.2001,"13,20","37,40","-24,20"
NWB_00007,01.06.2001,"19,00","22,90","-3,90"
NWB_00007,01.07.2001,"21,80","30,90","-9,10"
NWB_00007,01.08.2001,"15,10","19,10","-4,00"
NWB_00007,01.09.2001,"12,50","15,00","-2,50"
NWB_00007,01.10.2001,"39,50","20,60","18,90"
NWB_00007,01.11.2001,"22,90","8,10","14,80"
NWB_00007,01.12.2001,"11,70","4,60","7,10"
NWB_00007,01.01.2002,"24,90","2,30","22,60"
NWB_00007,01.02.2002,"16,70","4,20","12,50"
NWB_00007,01.03.2002,"34,90","25,30","9,60"
NWB_00007,01.04.2002,"33,60","46,40","-12,80"
NWB_00007,01.05.2002,"20,00","64,00","-44,00"
NWB_00007,01.06.2002,"28,10","52,30","-24,20"
NWB_00007,01.07.2002,"6,40","27,60","-21,20"
NWB_00007,01.08.2002,"10,20","16,90","-6,70"
NWB_00007,01.09.2002,"1,50","7,20","-5,70"
NWB_00007,01.10.2002,"17,30","13,80","3,50"
NWB_00007,01.11.2002,"19,70","10,60","9,10"
NWB_00007,01.12.2002,"13,90","3,20","10,70"
NWB_00007,01.01.2003,"13,20","1,80","11,40"
NWB_00007,01.02.2003,"9,30","3,50","5,80"
NWB_00007,01.03.2003,"19,80","9,80","10,00"
NWB_00007,01.04.2003,"11,70","41,60","-29,90"
NWB_00007,01.05.2003,"37,50","64,00","-26,50"
NWB_00007,01.06.2003,"43,30","55,40","-12,10"
NWB_00007,01.07.2003,"35,60","42,10","-6,50"
NWB_00007,01.08.2003,"7,80","13,40","-5,60"
NWB_00007,01.09.2003,"14,50","12,30","2,20"
NWB_00007,01.10.2003,"22,60","8,80","13,80"
NWB_00007,01.11.2003,"19,80","8,60","11,20"
NWB_00007,01.12.2003,"8,00","3,40","4,60"
NWB_00007,01.01.2004,"7,50","3,10","4,40"
NWB_00007,01.02.2004,"24,80","4,60","20,20"
NWB_00007,01.03.2004,"15,60","19,60","-4,00"
NWB_00007,01.04.2004,"31,60","47,80","-16,20"
NWB_00007,01.05.2004,"11,00","66,20","-55,20"
NWB_00007,01.06.2004,"7,60","19,30","-11,70"
NWB_00007,01.07.2004,"39,40","38,10","1,30"
NWB_00007,01.08.2004,"25,50","25,10","0,40"
NWB_00007,01.09.2004,"7,90","8,50","-0,60"
NWB_00007,01.10.2004,"30,90","14,80","16,10"
NWB_00007,01.11.2004,"25,90","10,10","15,80"
NWB_00007,01.12.2004,"40,60","2,80","37,80"
NWB_00007,01.01.2005,"19,50","1,70","17,80"
NWB_00007,01.02.2005,"7,20","3,00","4,20"
NWB_00007,01.03.2005,"33,10","17,30","15,80"
NWB_00007,01.04.2005,"11,50","45,60","-34,10"
NWB_00007,01.05.2005,"20,90","56,20","-35,30"
NWB_00007,01.06.2005,"13,10","45,20","-32,10"
NWB_00007,01.07.2005,"18,30","26,00","-7,70"
NWB_00007,01.08.2005,"29,60","31,10","-1,50"
NWB_00007,01.09.2005,"4,50","14,20","-9,70"
NWB_00007,01.10.2005,"11,10","8,40","2,70"
NWB_00007,01.11.2005,"6,00","6,00","0,00"
NWB_00007,01.12.2005,"10,40","6,40","4,00"
NWB_00007,01.01.2006,"11,50","2,40","9,10"
NWB_00007,01.02.2006,"24,30","3,90","20,40"
NWB_00007,01.03.2006,"11,80","28,20","-16,40"
NWB_00007,01.04.2006,"18,90","46,00","-27,10"
NWB_00007,01.05.2006,"17,40","37,30","-19,90"
NWB_00007,01.06.2006,"8,40","14,90","-6,50"
NWB_00007,01.07.2006,"8,30","13,90","-5,60"
NWB_00007,01.08.2006,"5,00","7,30","-2,30"
NWB_00007,01.09.2006,"11,50","11,60","-0,10"
NWB_00007,01.10.2006,"29,30","11,60","17,70"
NWB_00007,01.11.2006,"30,60","10,10","20,50"
NWB_00007,01.12.2006,"29,20","3,20","26,00"
NWB_00007,01.01.2007,"15,40","2,40","13,00"
NWB_00007,01.02.2007,"20,10","3,60","16,50"
NWB_00007,01.03.2007,"11,10","13,30","-2,20"
NWB_00007,01.04.2007,"27,70","45,20","-17,50"
NWB_00007,01.05.2007,"26,00","69,90","-43,90"
NWB_00007,01.06.2007,"11,40","46,60","-35,20"
NWB_00007,01.07.2007,"14,40","29,50","-15,10"
NWB_00007,01.08.2007,"4,50","10,80","-6,30"
NWB_00007,01.09.2007,"8,00","8,80","-0,80"
NWB_00007,01.10.2007,"8,30","8,30","0,00"
NWB_00007,01.11.2007,"18,40","9,30","9,10"
NWB_00007,01.12.2007,"11,60","3,20","8,40"
NWB_00007,01.01.2008,"16,00","1,20","14,80"
NWB_00007,01.02.2008,"13,80","2,60","11,20"
NWB_00007,01.03.2008,"24,40","30,60","-6,20"
NWB_00007,01.04.2008,"11,50","48,50","-37,00"
NWB_00007,01.05.2008,"22,80","42,20","-19,40"
NWB_00007,01.06.2008,"21,30","27,50","-6,20"
NWB_00007,01.07.2008,"20,60","29,80","-9,20"
NWB_00007,01.08.2008,"7,00","8,70","-1,70"
NWB_00007,01.09.2008,"9,60","8,50","1,10"
NWB_00007,01.10.2008,"39,70","13,30","26,40"
NWB_00007,01.11.2008,"6,50","8,80","-2,30"
NWB_00007,01.12.2008,"13,60","6,30","7,30"
NWB_00007,01.01.2009,"22,00","1,70","20,30"
NWB_00007,01.02.2009,"25,80","3,40","22,40"
NWB_00007,01.03.2009,"21,50","17,80","3,70"
NWB_00007,01.04.2009,"30,30","51,80","-21,50"
NWB_00007,01.05.2009,"21,60","67,00","-45,40"
NWB_00007,01.06.2009,"18,70","31,30","-12,60"
NWB_00007,01.07.2009,"8,80","11,80","-3,00"
NWB_00007,01.08.2009,"30,90","23,60","7,30"
NWB_00007,01.09.2009,"4,40","11,80","-7,40"
NWB_00007,01.10.2009,"17,50","11,40","6,10"
NWB_00007,01.11.2009,"24,10","11,10","13,00"
NWB_00007,01.12.2009,"13,10","5,80","7,30"
NWB_00007,01.01.2010,"17,70","3,50","14,20"
NWB_00007,01.02.2010,"10,90","4,40","6,50"
NWB_00007,01.03.2010,"21,70","19,70","2,00"
NWB_00007,01.04.2010,"24,30","59,20","-34,90"
NWB_00007,01.05.2010,"9,60","48,70","-39,10"
NWB_00007,01.06.2010,"2,40","8,70","-6,30"
NWB_00007,01.07.2010,"12,50","14,30","-1,80"
NWB_00007,01.08.2010,"6,30","8,30","-2,00"
NWB_00007,01.09.2010,"4,80","5,00","-0,20"
NWB_00007,01.10.2010,"21,90","13,70","8,20"
NWB_00007,01.11.2010,"16,30","12,20","4,10"
NWB_00007,01.12.2010,"15,50","8,70","6,80"
NWB_00007,01.01.2011,"7,40","4,10","3,30"
NWB_00007,01.02.2011,"19,50","2,20","17,30"
NWB_00007,01.03.2011,"16,40","17,30","-0,90"
NWB_00007,01.04.2011,"14,40","46,10","-31,70"
NWB_00007,01.05.2011,"21,10","44,60","-23,50"
NWB_00007,01.06.2011,"24,80","32,00","-7,20"
NWB_00007,01.07.2011,"17,20","22,70","-5,50"
NWB_00007,01.08.2011,"9,80","11,00","-1,20"
NWB_00007,01.09.2011,"16,70","11,30","5,40"
NWB_00007,01.10.2011,"22,50","14,00","8,50"
NWB_00007,01.11.2011,"18,30","7,20","11,10"
NWB_00007,01.12.2011,"15,60","2,50","13,10"
NWB_00007,01.01.2012,"1,10","2,10","-1,00"
NWB_00007,01.02.2012,"1,60","2,90","-1,30"
NWB_00007,01.03.2012,"30,30","14,60","15,70"
NWB_00007,01.04.2012,"6,10","52,80","-46,70"
NWB_00007,01.05.2012,"21,90","39,60","-17,70"
NWB_00007,01.06.2012,"17,60","21,20","-3,60"
NWB_00007,01.07.2012,"15,40","12,60","2,80"
NWB_00007,01.08.2012,"10,80","17,40","-6,60"
NWB_00007,01.09.2012,"5,80","5,70","0,10"
NWB_00007,01.10.2012,"13,00","11,70","1,30"
NWB_00007,01.11.2012,"17,80","10,20","7,60"
NWB_00007,01.12.2012,"15,20","4,80","10,40"
NWB_00007,01.01.2013,"32,20","3,20","29,00"
NWB_00007,01.02.2013,"5,70","4,10","1,60"
NWB_00007,01.03.2013,"17,10","21,10","-4,00"
NWB_00007,01.04.2013,"30,60","48,70","-18,10"
NWB_00007,01.05.2013,"12,50","43,00","-30,50"
NWB_00007,01.06.2013,"14,70","18,40","-3,70"
NWB_00007,01.07.2013,"25,30","25,70","-0,40"
NWB_00007,01.08.2013,"24,20","24,60","-0,40"
NWB_00007,01.09.2013,"12,80","11,50","1,30"
NWB_00007,01.10.2013,"15,10","11,10","4,00"
NWB_00007,01.11.2013,"14,90","11,50","3,40"
NWB_00007,01.12.2013,"42,10","5,10","37,00"
NWB_00007,01.01.2014,"22,40","1,90","20,50"
NWB_00007,01.02.2014,"14,50","2,00","12,50"
NWB_00007,01.03.2014,"9,70","15,80","-6,10"
NWB_00007,01.04.2014,"18,30","50,10","-31,80"
NWB_00007,01.05.2014,"12,60","49,50","-36,90"
NWB_00007,01.06.2014,"12,30","21,10","-8,80"
NWB_00007,01.07.2014,"12,20","16,20","-4,00"
NWB_00007,01.08.2014,"5,40","7,50","-2,10"
NWB_00007,01.09.2014,"12,30","8,00","4,30"
NWB_00007,01.10.2014,"22,30","18,20","4,10"
NWB_00007,01.11.2014,"17,90","6,60","11,30"
NWB_00007,01.12.2014,"23,40","3,20","20,20"
NWB_00007,01.01.2015,"16,10","2,10","14,00"
NWB_00007,01.02.2015,"11,00","3,00","8,00"
NWB_00007,01.03.2015,"16,50","12,10","4,40"
NWB_00007,01.04.2015,"24,40","50,20","-25,80"
NWB_00007,01.05.2015,"41,60","65,90","-24,30"
NWB_00007,01.06.2015,"16,90","43,90","-27,00"
NWB_00007,01.07.2015,"12,40","17,50","-5,10"
NWB_00007,01.08.2015,"5,90","34,70","-28,80"
NWB_00007,01.09.2015,"3,40","7,00","-3,60"
NWB_00007,01.10.2015,"14,20","11,70","2,50"
NWB_00007,01.11.2015,"46,80","8,30","38,50"
NWB_00007,01.12.2015,"49,00","7,00","42,00"
NWB_00007,01.01.2016,"27,00","4,70","22,30"
NWB_00007,01.02.2016,"10,10","6,80","3,30"
NWB_00007,01.03.2016,"27,80","25,00","2,80"
NWB_00007,01.04.2016,"30,70","53,10","-22,40"
NWB_00007,01.05.2016,"24,30","66,90","-42,60"
NWB_00007,01.06.2016,"35,10","56,30","-21,20"
NWB_00007,01.07.2016,"17,10","37,00","-19,90"
NWB_00007,01.08.2016,"1,40","8,90","-7,50"
NWB_00007,01.09.2016,"30,40","24,30","6,10"
NWB_00007,01.10.2016,"15,70","13,90","1,80"
NWB_00007,01.11.2016,"12,80","9,90","2,90"
NWB_00007,01.12.2016,"36,60","5,30","31,30"
NWB_00007,01.01.2017,"13,30","2,10","11,20"
NWB_00007,01.02.2017,"14,50","2,20","12,30"
NWB_00007,01.03.2017,"13,60","17,30","-3,70"
NWB_00007,01.04.2017,"22,70","54,70","-32,00"
NWB_00007,01.05.2017,"28,80","60,20","-31,40"
NWB_00007,01.06.2017,"16,60","30,20","-13,60"
NWB_00007,01.07.2017,"12,50","20,10","-7,60"
NWB_00007,01.08.2017,"10,40","13,70","-3,30"
NWB_00007,01.09.2017,"9,70","11,90","-2,20"
NWB_00007,01.10.2017,"45,20","14,70","30,50"
NWB_00007,01.11.2017,"20,70","12,50","8,20"
NWB_00007,01.12.2017,"17,60","5,00","12,60"
NWB_00007,01.01.2018,"13,30","3,10","10,20"
NWB_00007,01.02.2018,"10,00","2,60","7,40"
NWB_00007,01.03.2018,"33,20","12,40","20,80"
NWB_00007,01.04.2018,"12,70","50,50","-37,80"
NWB_00007,01.05.2018,"14,90","57,00","-42,10"
NWB_00007,01.06.2018,"8,40","18,60","-10,20"
NWB_00007,01.07.2018,"9,10","12,00","-2,90"
NWB_00007,01.08.2018,"14,90","17,00","-2,10"
NWB_00007,01.09.2018,"9,00","10,20","-1,20"
NWB_00007,01.10.2018,"23,80","14,70","9,10"
NWB_00007,01.11.2018,"19,40","10,00","9,40"
NWB_00007,01.12.2018,"9,60","3,70","5,90"
NWB_00007,01.01.2019,"12,00","2,40","9,60"
NWB_00007,01.02.2019,"15,30","2,40","12,90"
NWB_00007,01.03.2019,"27,30","21,20","6,10"
NWB_00007,01.04.2019,"24,50","51,00","-26,50"
NWB_00007,01.05.2019,"7,00","42,60","-35,60"
NWB_00007,01.06.2019,"11,30","15,30","-4,00"
NWB_00007,01.07.2019,"17,00","18,60","-1,60"
NWB_00007,01.08.2019,"10,60","10,10","0,50"
NWB_00007,01.09.2019,"25,80","22,30","3,50"
NWB_00007,01.10.2019,"10,70","12,40","-1,70"
NWB_00007,01.11.2019,"19,20","8,40","10,80"
NWB_00007,01.12.2019,"26,70","4,30","22,40"
NWB_00007,01.01.2020,"31,10","2,30","28,80"
NWB_00007,01.02.2020,"19,00","4,60","14,40"
NWB_00007,01.03.2020,"4,80","26,90","-22,10"
NWB_00007,01.04.2020,"38,20","52,50","-14,30"
NWB_00007,01.05.2020,"43,00","72,20","-29,20"
NWB_00007,01.06.2020,"16,10","24,10","-8,00"
NWB_00007,01.07.2020,"16,40","22,00","-5,60"
NWB_00007,01.08.2020,"21,20","25,60","-4,40"
NWB_00007,01.09.2020,"7,20","10,70","-3,50"
NWB_00007,01.10.2020,"12,40","9,60","2,80"
NWB_00007,01.11.2020,"17,10","8,50","8,60"
NWB_00007,01.12.2020,"4,50","2,30","2,20"
NWB_00007,01.01.2021,"8,60","2,90","5,70"
NWB_00007,01.02.2021,"32,80","4,50","28,30"
NWB_00007,01.03.2021,"23,70","14,60","9,10"
NWB_00007,01.04.2021,"12,80","51,10","-38,30"
NWB_00007,01.05.2021,"14,00","38,00","-24,00"
NWB_00007,01.06.2021,"13,50","16,00","-2,50"
NWB_00007,01.07.2021,"16,50","17,20","-0,70"
NWB_00007,01.08.2021,"2,00","4,40","-2,40"
NWB_00007,01.09.2021,"13,50","11,80","1,70"
NWB_00007,01.10.2021,"7,60","10,40","-2,80"
NWB_00007,01.11.2021,"22,60","8,80","13,80"
NWB_00007,01.12.2021,"19,50","5,20","14,30"
NWB_00007,01.01.2022,"20,30","2,40","17,90"
NWB_00007,01.02.2022,"21,80","2,80","19,00"
NWB_00007,01.03.2022,"24,40","13,50","10,90"
NWB_00007,01.04.2022,"24,80","53,70","-28,90"
NWB_00007,01.05.2022,"18,20","56,60","-38,40"
NWB_00007,01.06.2022,"10,40","17,90","-7,50"
NWB_00007,01.07.2022,"20,10","22,30","-2,20"
NWB_00007,01.08.2022,"5,00","10,90","-5,90"
NWB_00007,01.09.2022,"8,00","8,20","-0,20"
NWB_00007,01.10.2022,"13,50","8,40","5,10"
NWB_00007,01.11.2022,"28,20","12,60","15,60"
NWB_00007,01.12.2022,"11,70","3,20","8,50"
NWB_00007,01.01.2023,"24,00","2,80","21,20"
NWB_00007,01.02.2023,"21,20","3,80","17,40"
NWB_00007,01.03.2023,"14,70","27,00","-12,30"
NWB_00007,01.04.2023,"21,70","50,70","-29,00"
NWB_00007,01.05.2023,"17,30","42,10","-24,80"
NWB_00007,01.06.2023,"8,20","13,60","-5,40"
NWB_00007,01.07.2023,"15,80","18,40","-2,60"
NWB_00007,01.08.2023,"28,40","24,20","4,20"
NWB_00007,01.09.2023,"32,00","25,90","6,10"
NWB_00007,01.10.2023,"36,10","15,70","20,40"
NWB_00007,01.11.2023,"32,10","12,90","19,20"
NWB_00007,01.12.2023,"41,50","6,70","34,80"
NWB_00008,01.01.2000,"17,90","1,80","16,10"
NWB_00008,01.02.2000,"14,40","2,40","12,00"
NWB_00008,01.03.2000,"15,30","11,60","3,70"
NWB_00008,01.04.2000,"19,00","42,90","-23,90"
NWB_00008,01.05.2000,"65,10","67,70","-2,60"
NWB_00008,01.06.2000,"49,30","78,20","-28,90"
NWB_00008,01.07.2000,"55,00","65,10","-10,10"
NWB_00008,01.08.2000,"63,60","51,10","12,50"
NWB_00008,01.09.2000,"47,80","32,50","15,30"
NWB_00008,01.10.2000,"33,40","15,10","18,30"
NWB_00008,01.11.2000,"21,30","5,00","16,30"
NWB_00008,01.12.2000,"38,70","1,30","37,40"
NWB_00008,01.01.2001,"36,50","1,80","34,70"
NWB_00008,01.02.2001,"25,90","2,00","23,90"
NWB_00008,01.03.2001,"35,90","10,20","25,70"
NWB_00008,01.04.2001,"12,70","38,30","-25,60"
NWB_00008,01.05.2001,"41,00","75,70","-34,70"
NWB_00008,01.06.2001,"84,30","68,20","16,10"
NWB_00008,01.07.2001,"52,00","66,70","-14,70"
NWB_00008,01.08.2001,"70,00","52,90","17,10"
NWB_00008,01.09.2001,"58,40","37,20","21,20"
NWB_00008,01.10.2001,"54,00","17,80","36,20"
NWB_00008,01.11.2001,"35,90","7,90","28,00"
NWB_00008,01.12.2001,"12,00","1,60","10,40"
NWB_00008,01.01.2002,"34,60","2,30","32,30"
NWB_00008,01.02.2002,"22,80","3,20","19,60"
NWB_00008,01.03.2002,"34,90","12,30","22,60"
NWB_00008,01.04.2002,"19,00","32,70","-13,70"
NWB_00008,01.05.2002,"53,30","67,70","-14,40"
NWB_00008,01.06.2002,"62,70","67,00","-4,30"
NWB_00008,01.07.2002,"28,40","65,90","-37,50"
NWB_00008,01.08.2002,"86,80","49,60","37,20"
NWB_00008,01.09.2002,"30,70","44,20","-13,50"
NWB_00008,01.10.2002,"41,20","21,50","19,70"
NWB_00008,01.11.2002,"42,80","6,40","36,40"
NWB_00008,01.12.2002,"17,70","1,50","16,20"
NWB_00008,01.01.2003,"19,90","2,70","17,20"
NWB_00008,01.02.2003,"11,90","2,30","9,60"
NWB_00008,01.03.2003,"9,70","8,30","1,40"
NWB_00008,01.04.2003,"21,10","37,40","-16,30"
NWB_00008,01.05.2003,"54,80","71,20","-16,40"
NWB_00008,01.06.2003,"75,60","72,50","3,10"
NWB_00008,01.07.2003,"56,40","69,90","-13,50"
NWB_00008,01.08.2003,"43,30","64,70","-21,40"
NWB_00008,01.09.2003,"24,20","41,00","-16,80"
NWB_00008,01.10.2003,"32,00","18,80","13,20"
NWB_00008,01.11.2003,"15,60","5,10","10,50"
NWB_00008,01.12.2003,"20,50","2,90","17,60"
NWB_00008,01.01.2004,"5,30","1,00","4,30"
NWB_00008,01.02.2004,"13,60","2,40","11,20"
NWB_00008,01.03.2004,"25,90","9,80","16,10"
NWB_00008,01.04.2004,"40,50","29,50","11,00"
NWB_00008,01.05.2004,"24,80","81,50","-56,70"
NWB_00008,01.06.2004,"45,30","80,60","-35,30"
NWB_00008,01.07.2004,"35,80","62,60","-26,80"
NWB_00008,01.08.2004,"36,90","49,40","-12,50"
NWB_00008,01.09.2004,"56,10","32,00","24,10"
NWB_00008,01.10.2004,"69,50","18,80","50,70"
NWB_00008,01.11.2004,"41,10","5,60","35,50"
NWB_00008,01.12.2004,"35,30","1,30","34,00"
NWB_00008,01.01.2005,"15,80","1,00","14,80"
NWB_00008,01.02.2005,"5,20","1,70","3,50"
NWB_00008,01.03.2005,"32,60","9,80","22,80"
NWB_00008,01.04.2005,"15,60","35,80","-20,20"
NWB_00008,01.05.2005,"42,60","72,20","-29,60"
NWB_00008,01.06.2005,"64,40","78,00","-13,60"
NWB_00008,01.07.2005,"80,20","70,30","9,90"
NWB_00008,01.08.2005,"63,40","49,80","13,60"
NWB_00008,01.09.2005,"35,20","38,80","-3,60"
NWB_00008,01.10.2005,"18,80","16,30","2,50"
NWB_00008,01.11.2005,"8,00","7,10","0,90"
NWB_00008,01.12.2005,"11,50","3,10","8,40"
NWB_00008,01.01.2006,"19,40","1,00","18,40"
NWB_00008,01.02.2006,"11,70","2,70","9,00"
NWB_00008,01.03.2006,"16,60","16,40","0,20"
NWB_00008,01.04.2006,"45,20","32,40","12,80"
NWB_00008,01.05.2006,"27,00","69,50","-42,50"
NWB_00008,01.06.2006,"52,40","78,50","-26,10"
NWB_00008,01.07.2006,"69,90","62,40","7,50"
NWB_00008,01.08.2006,"48,60","47,40","1,20"
NWB_00008,01.09.2006,"36,40","39,60","-3,20"
NWB_00008,01.10.2006,"48,60","17,50","31,10"
NWB_00008,01.11.2006,"35,10","7,10","28,00"
NWB_00008,01.12.2006,"34,60","3,20","31,40"
NWB_00008,01.01.2007,"28,90","2,30","26,60"
NWB_00008,01.02.2007,"26,20","2,00","24,20"
NWB_00008,01.03.2007,"12,10","9,20","2,90"
NWB_00008,01.04.2007,"32,30","41,50","-9,20"
NWB_00008,01.05.2007,"71,40","69,00","2,40"
NWB_00008,01.06.2007,"52,40","77,90","-25,50"
NWB_00008,01.07.2007,"69,20","78,90","-9,70"
NWB_00008,01.08.2007,"45,20","61,80","-16,60"
NWB_00008,01.09.2007,"49,00","38,20","10,80"
NWB_00008,01.10.2007,"9,90","19,30","-9,40"
NWB_00008,01.11.2007,"26,90","7,00","19,90"
NWB_00008,01.12.2007,"15,60","1,80","13,80"
NWB_00008,01.01.2008,"3,90","1,50","2,40"
NWB_00008,01.02.2008,"27,70","3,30","24,40"
NWB_00008,01.03.2008,"25,50","15,90","9,60"
NWB_00008,01.04.2008,"15,80","39,80","-24,00"
NWB_00008,01.05.2008,"50,60","62,20","-11,60"
NWB_00008,01.06.2008,"49,70","81,80","-32,10"
NWB_00008,01.07.2008,"51,40","75,20","-23,80"
NWB_00008,01.08.2008,"35,20","47,80","-12,60"
NWB_00008,01.09.2008,"64,90","28,60","36,30"
NWB_00008,01.10.2008,"26,30","16,90","9,40"
NWB_00008,01.11.2008,"28,00","8,80","19,20"
NWB_00008,01.12.2008,"10,10","4,50","5,60"
NWB_00008,01.01.2009,"25,40","1,80","23,60"
NWB_00008,01.02.2009,"30,50","1,90","28,60"
NWB_00008,01.03.2009,"19,10","11,50","7,60"
NWB_00008,01.04.2009,"35,60","38,20","-2,60"
NWB_00008,01.05.2009,"38,70","71,20","-32,50"
NWB_00008,01.06.2009,"29,10","71,60","-42,50"
NWB_00008,01.07.2009,"45,10","59,70","-14,60"
NWB_00008,01.08.2009,"69,10","51,10","18,00"
NWB_00008,01.09.2009,"19,70","35,30","-15,60"
NWB_00008,01.10.2009,"34,10","21,70","12,40"
