WATERSHED_ID,Date,SM(0-100 cm),SM(0-289 cm)
SWB_00003,01.04.2001,"84,51","172,67"
SWB_00003,01.05.2001,"79,07","169,24"
SWB_00003,01.06.2001,"74,26","165,48"
SWB_00003,01.07.2001,"73,70","164,31"
SWB_00003,01.08.2001,"73,94","164,12"
SWB_00003,01.09.2001,"72,82","162,85"
SWB_00003,01.10.2001,"74,82","163,92"
SWB_00003,01.11.2001,"79,96","167,65"
SWB_00003,01.12.2001,"81,60","168,85"
SWB_00003,01.01.2002,"86,38","172,41"
SWB_00003,01.02.2002,"90,76","175,79"
SWB_00003,01.03.2002,"93,27","178,12"
SWB_00003,01.04.2002,"94,42","180,53"
SWB_00003,01.05.2002,"95,51","183,79"
SWB_00003,01.06.2002,"87,04","178,14"
SWB_00003,01.07.2002,"79,60","172,03"
SWB_00003,01.08.2002,"75,68","167,98"
SWB_00003,01.09.2002,"74,55","166,41"
SWB_00003,01.10.2002,"71,38","163,47"
SWB_00003,01.11.2002,"72,06","163,43"
SWB_00003,01.12.2002,"75,09","165,36"
SWB_00003,01.01.2003,"79,77","168,60"
SWB_00003,01.02.2003,"86,10","173,19"
SWB_00003,01.03.2003,"92,86","178,26"
SWB_00003,01.04.2003,"99,35","184,30"
SWB_00003,01.05.2003,"94,77","182,16"
SWB_00003,01.06.2003,"90,62","179,96"
SWB_00003,01.07.2003,"84,40","174,92"
SWB_00003,01.08.2003,"79,60","170,63"
SWB_00003,01.09.2003,"77,19","167,93"
SWB_00003,01.10.2003,"75,76","166,35"
SWB_00003,01.11.2003,"83,27","171,68"
SWB_00003,01.12.2003,"90,34","176,89"
SWB_00003,01.01.2004,"95,51","180,72"
SWB_00003,01.02.2004,"100,24","184,54"
SWB_00003,01.03.2004,"99,13","184,36"
SWB_00003,01.04.2004,"92,88","180,10"
SWB_00003,01.05.2004,"87,27","176,65"
SWB_00003,01.06.2004,"81,85","172,74"
SWB_00003,01.07.2004,"80,52","170,84"
SWB_00003,01.08.2004,"78,24","168,54"
SWB_00003,01.09.2004,"76,05","166,17"
SWB_00003,01.10.2004,"74,68","164,58"
SWB_00003,01.11.2004,"80,18","168,32"
SWB_00003,01.12.2004,"86,95","173,25"
SWB_00003,01.01.2005,"92,35","177,30"
SWB_00003,01.02.2005,"93,59","178,21"
SWB_00003,01.03.2005,"99,69","183,36"
SWB_00003,01.04.2005,"96,26","181,92"
SWB_00003,01.05.2005,"88,63","177,13"
SWB_00003,01.06.2005,"83,30","173,44"
SWB_00003,01.07.2005,"79,89","169,99"
SWB_00003,01.08.2005,"80,78","169,98"
SWB_00003,01.09.2005,"78,98","168,17"
SWB_00003,01.10.2005,"76,80","166,16"
SWB_00003,01.11.2005,"77,25","166,11"
SWB_00003,01.12.2005,"83,06","170,12"
SWB_00003,01.01.2006,"86,62","172,62"
SWB_00003,01.02.2006,"94,98","178,96"
SWB_00003,01.03.2006,"97,03","180,99"
SWB_00003,01.04.2006,"91,25","177,26"
SWB_00003,01.05.2006,"87,68","175,40"
SWB_00003,01.06.2006,"82,38","171,51"
SWB_00003,01.07.2006,"81,32","170,22"
SWB_00003,01.08.2006,"78,58","167,36"
SWB_00003,01.09.2006,"79,10","167,01"
SWB_00003,01.10.2006,"79,36","166,76"
SWB_00003,01.11.2006,"84,90","170,83"
SWB_00003,01.12.2006,"89,87","174,46"
SWB_00003,01.01.2007,"91,84","175,89"
SWB_00003,01.02.2007,"94,25","177,63"
SWB_00003,01.03.2007,"97,02","179,92"
SWB_00003,01.04.2007,"100,06","183,24"
SWB_00003,01.05.2007,"91,84","178,26"
SWB_00003,01.06.2007,"82,93","171,62"
SWB_00003,01.07.2007,"80,00","168,82"
SWB_00003,01.08.2007,"78,81","167,38"
SWB_00003,01.09.2007,"77,28","165,51"
SWB_00003,01.10.2007,"76,17","164,13"
SWB_00003,01.11.2007,"76,75","164,21"
SWB_00003,01.12.2007,"84,19","169,60"
SWB_00003,01.01.2008,"86,09","171,20"
SWB_00003,01.02.2008,"88,46","172,92"
SWB_00003,01.03.2008,"92,32","176,03"
SWB_00003,01.04.2008,"84,95","170,77"
SWB_00003,01.05.2008,"82,53","169,50"
SWB_00003,01.06.2008,"79,43","167,25"
SWB_00003,01.07.2008,"78,03","165,73"
SWB_00003,01.08.2008,"76,37","163,87"
SWB_00003,01.09.2008,"76,73","163,62"
SWB_00003,01.10.2008,"81,84","167,25"
SWB_00003,01.11.2008,"88,09","171,89"
SWB_00003,01.12.2008,"88,80","172,47"
SWB_00003,01.01.2009,"91,31","174,38"
SWB_00003,01.02.2009,"98,77","180,17"
SWB_00003,01.03.2009,"98,48","180,58"
SWB_00003,01.04.2009,"98,27","181,73"
SWB_00003,01.05.2009,"95,51","181,30"
SWB_00003,01.06.2009,"85,76","174,58"
SWB_00003,01.07.2009,"79,61","169,13"
SWB_00003,01.08.2009,"79,43","168,20"
SWB_00003,01.09.2009,"80,53","168,58"
SWB_00003,01.10.2009,"78,14","166,58"
SWB_00003,01.11.2009,"80,41","167,87"
SWB_00003,01.12.2009,"87,80","173,20"
SWB_00003,01.01.2010,"82,60","163,31"
SWB_00003,01.02.2010,"88,32","167,84"
SWB_00003,01.03.2010,"98,69","176,96"
SWB_00003,01.04.2010,"94,41","175,37"
SWB_00003,01.05.2010,"85,90","170,13"
SWB_00003,01.06.2010,"79,90","165,64"
SWB_00003,01.07.2010,"75,92","162,00"
SWB_00003,01.08.2010,"74,42","160,09"
SWB_00003,01.09.2010,"73,19","158,38"
SWB_00003,01.10.2010,"72,61","157,50"
SWB_00003,01.11.2010,"74,86","158,86"
SWB_00003,01.12.2010,"76,48","159,79"
SWB_00003,01.01.2011,"82,39","164,12"
SWB_00003,01.02.2011,"88,16","168,69"
SWB_00003,01.03.2011,"89,13","169,73"
SWB_00003,01.04.2011,"81,86","164,64"
SWB_00003,01.05.2011,"78,64","162,78"
SWB_00003,01.06.2011,"75,42","160,58"
SWB_00003,01.07.2011,"72,20","157,55"
SWB_00003,01.08.2011,"70,78","155,54"
SWB_00003,01.09.2011,"70,72","154,88"
SWB_00003,01.10.2011,"70,19","154,02"
SWB_00003,01.11.2011,"75,95","158,08"
SWB_00003,01.12.2011,"80,71","161,47"
SWB_00003,01.01.2012,"83,13","163,18"
SWB_00003,01.02.2012,"84,55","164,26"
SWB_00003,01.03.2012,"89,56","168,21"
SWB_00003,01.04.2012,"82,42","163,66"
SWB_00003,01.05.2012,"75,85","159,28"
SWB_00003,01.06.2012,"73,50","157,35"
SWB_00003,01.07.2012,"72,36","155,88"
SWB_00003,01.08.2012,"71,05","154,16"
SWB_00003,01.09.2012,"70,36","152,95"
SWB_00003,01.10.2012,"68,57","151,23"
SWB_00003,01.11.2012,"70,94","152,70"
SWB_00003,01.12.2012,"74,25","154,96"
SWB_00003,01.01.2013,"76,40","156,39"
SWB_00003,01.02.2013,"82,81","161,04"
SWB_00003,01.03.2013,"86,27","163,71"
SWB_00003,01.04.2013,"81,26","160,46"
SWB_00003,01.05.2013,"78,77","159,53"
SWB_00003,01.06.2013,"75,56","157,45"
SWB_00003,01.07.2013,"73,21","155,43"
SWB_00003,01.08.2013,"71,83","153,91"
SWB_00003,01.09.2013,"69,52","151,59"
SWB_00003,01.10.2013,"67,32","149,40"
SWB_00003,01.11.2013,"69,30","150,55"
SWB_00003,01.12.2013,"76,62","155,85"
SWB_00003,01.01.2014,"80,40","158,57"
SWB_00003,01.02.2014,"84,92","161,91"
SWB_00003,01.03.2014,"93,14","168,25"
SWB_00003,01.04.2014,"89,17","166,10"
SWB_00003,01.05.2014,"80,75","160,51"
SWB_00003,01.06.2014,"76,05","157,10"
SWB_00003,01.07.2014,"73,87","154,89"
SWB_00003,01.08.2014,"72,61","153,46"
SWB_00003,01.09.2014,"72,36","152,76"
SWB_00003,01.10.2014,"76,38","155,74"
SWB_00003,01.11.2014,"82,43","160,19"
SWB_00003,01.12.2014,"85,47","162,36"
SWB_00003,01.01.2015,"93,82","204,92"
SWB_00003,01.02.2015,"98,18","208,19"
SWB_00003,01.03.2015,"99,04","209,13"
SWB_00003,01.04.2015,"95,40","207,00"
SWB_00003,01.05.2015,"89,57","203,68"
SWB_00003,01.06.2015,"83,54","199,10"
SWB_00003,01.07.2015,"80,57","195,86"
SWB_00003,01.08.2015,"80,27","194,66"
SWB_00003,01.09.2015,"80,68","194,50"
SWB_00003,01.10.2015,"82,33","195,45"
SWB_00003,01.11.2015,"94,93","204,89"
SWB_00003,01.12.2015,"102,08","210,35"
SWB_00003,01.01.2016,"108,74","215,54"
SWB_00003,01.02.2016,"107,28","214,80"
SWB_00003,01.03.2016,"103,10","211,92"
SWB_00003,01.04.2016,"107,06","215,94"
SWB_00003,01.05.2016,"103,31","215,12"
SWB_00003,01.06.2016,"93,41","208,00"
SWB_00003,01.07.2016,"88,57","203,69"
SWB_00003,01.08.2016,"85,29","200,43"
SWB_00003,01.09.2016,"82,12","197,15"
SWB_00003,01.10.2016,"84,47","198,38"
SWB_00003,01.11.2016,"89,79","202,05"
SWB_00003,01.12.2016,"95,71","206,27"
SWB_00003,01.01.2017,"99,93","209,37"
SWB_00003,01.02.2017,"103,67","212,28"
SWB_00003,01.03.2017,"108,83","216,59"
SWB_00003,01.04.2017,"108,16","217,49"
SWB_00003,01.05.2017,"98,53","212,02"
SWB_00003,01.06.2017,"90,31","205,80"
SWB_00003,01.07.2017,"84,51","200,25"
SWB_00003,01.08.2017,"82,15","197,17"
SWB_00003,01.09.2017,"80,42","194,86"
SWB_00003,01.10.2017,"82,44","195,82"
SWB_00003,01.11.2017,"80,52","194,10"
SWB_00003,01.12.2017,"85,60","197,72"
SWB_00003,01.01.2018,"91,65","202,16"
SWB_00003,01.02.2018,"93,86","203,82"
SWB_00003,01.03.2018,"101,80","210,45"
SWB_00003,01.04.2018,"96,90","207,97"
SWB_00003,01.05.2018,"88,19","202,28"
SWB_00003,01.06.2018,"82,67","198,04"
SWB_00003,01.07.2018,"78,87","194,21"
SWB_00003,01.08.2018,"78,37","192,63"
SWB_00003,01.09.2018,"77,90","191,56"
SWB_00003,01.10.2018,"77,26","190,57"
SWB_00003,01.11.2018,"81,85","193,70"
SWB_00003,01.12.2018,"92,94","201,82"
SWB_00003,01.01.2019,"98,55","205,95"
SWB_00003,01.02.2019,"103,04","209,47"
SWB_00003,01.03.2019,"104,51","210,96"
SWB_00003,01.04.2019,"106,38","213,46"
SWB_00003,01.05.2019,"96,79","208,08"
SWB_00003,01.06.2019,"87,49","200,88"
SWB_00003,01.07.2019,"81,49","195,08"
SWB_00003,01.08.2019,"79,50","192,17"
SWB_00003,01.09.2019,"78,68","190,99"
SWB_00003,01.10.2019,"76,69","189,14"
SWB_00003,01.11.2019,"77,43","189,32"
SWB_00003,01.12.2019,"81,77","192,30"
SWB_00003,01.01.2020,"86,87","195,98"
SWB_00003,01.02.2020,"91,85","199,66"
SWB_00003,01.03.2020,"90,41","198,65"
SWB_00003,01.04.2020,"87,61","196,90"
SWB_00003,01.05.2020,"86,52","197,01"
SWB_00003,01.06.2020,"82,23","193,47"
SWB_00003,01.07.2020,"79,97","191,04"
SWB_00003,01.08.2020,"79,95","190,39"
SWB_00003,01.09.2020,"79,50","189,61"
SWB_00003,01.10.2020,"77,40","187,57"
SWB_00003,01.11.2020,"77,19","187,02"
SWB_00003,01.12.2020,"79,95","188,82"
SWB_00003,01.01.2021,"82,42","190,60"
SWB_00003,01.02.2021,"88,50","195,15"
SWB_00003,01.03.2021,"94,89","200,07"
SWB_00003,01.04.2021,"96,31","202,05"
SWB_00003,01.05.2021,"87,58","196,11"
SWB_00003,01.06.2021,"82,83","192,30"
SWB_00003,01.07.2021,"80,76","190,07"
SWB_00003,01.08.2021,"79,62","188,50"
SWB_00003,01.09.2021,"79,50","187,91"
SWB_00003,01.10.2021,"80,99","188,60"
SWB_00003,01.11.2021,"82,01","189,07"
SWB_00003,01.12.2021,"87,45","192,98"
SWB_00003,01.01.2022,"95,00","198,77"
SWB_00003,01.02.2022,"99,00","202,18"
SWB_00003,01.03.2022,"105,21","207,93"
SWB_00003,01.04.2022,"101,25","207,17"
SWB_00003,01.05.2022,"95,65","204,23"
SWB_00003,01.06.2022,"87,72","198,35"
SWB_00003,01.07.2022,"81,06","192,37"
SWB_00003,01.08.2022,"80,00","190,59"
SWB_00003,01.09.2022,"78,92","189,03"
SWB_00003,01.10.2022,"78,93","188,52"
SWB_00003,01.11.2022,"91,35","197,66"
SWB_00003,01.12.2022,"99,64","204,07"
SWB_00003,01.01.2023,"104,69","208,36"
SWB_00003,01.02.2023,"108,83","212,16"
SWB_00003,01.03.2023,"109,71","213,88"
SWB_00003,01.04.2023,"100,99","208,02"
SWB_00003,01.05.2023,"92,86","202,25"
SWB_00003,01.06.2023,"85,54","196,34"
SWB_00003,01.07.2023,"82,75","193,38"
SWB_00003,01.08.2023,"81,92","191,80"
SWB_00003,01.09.2023,"82,33","191,69"
SWB_00003,01.10.2023,"81,71","191,03"
SWB_00003,01.11.2023,"84,96","193,20"
SWB_00003,01.12.2023,"88,57","195,83"
SWB_00001,01.01.2000,"91,38","193,59"
SWB_00001,01.02.2000,"94,12","195,70"
SWB_00001,01.03.2000,"90,66","193,19"
SWB_00001,01.04.2000,"89,25","193,27"
SWB_00001,01.05.2000,"87,60","193,91"
SWB_00001,01.06.2000,"81,75","189,14"
SWB_00001,01.07.2000,"78,66","185,71"
SWB_00001,01.08.2000,"78,77","184,54"
SWB_00001,01.09.2000,"77,37","182,14"
SWB_00001,01.10.2000,"83,09","185,94"
SWB_00001,01.11.2000,"86,17","188,20"
SWB_00001,01.12.2000,"91,40","192,03"
SWB_00001,01.01.2001,"93,94","194,00"
SWB_00001,01.02.2001,"96,10","195,76"
SWB_00001,01.03.2001,"94,35","195,10"
SWB_00001,01.04.2001,"91,93","194,74"
SWB_00001,01.05.2001,"87,78","193,20"
SWB_00001,01.06.2001,"81,51","187,90"
SWB_00001,01.07.2001,"79,75","185,15"
SWB_00001,01.08.2001,"79,82","184,03"
SWB_00001,01.09.2001,"79,04","182,48"
SWB_00001,01.10.2001,"79,63","181,92"
SWB_00001,01.11.2001,"86,34","186,88"
SWB_00001,01.12.2001,"90,87","190,22"
SWB_00001,01.01.2002,"94,72","193,31"
SWB_00001,01.02.2002,"98,56","196,77"
SWB_00001,01.03.2002,"100,93","200,20"
SWB_00001,01.04.2002,"105,21","207,25"
SWB_00001,01.05.2002,"104,33","211,54"
SWB_00001,01.06.2002,"91,07","202,26"
SWB_00001,01.07.2002,"82,66","194,01"
SWB_00001,01.08.2002,"79,84","189,49"
SWB_00001,01.09.2002,"78,96","186,88"
SWB_00001,01.10.2002,"76,15","183,29"
SWB_00001,01.11.2002,"77,73","183,44"
SWB_00001,01.12.2002,"81,88","185,94"
SWB_00001,01.01.2003,"86,59","189,07"
SWB_00001,01.02.2003,"91,82","192,92"
SWB_00001,01.03.2003,"97,77","198,30"
SWB_00001,01.04.2003,"103,86","207,13"
SWB_00001,01.05.2003,"100,32","208,79"
SWB_00001,01.06.2003,"93,46","204,71"
SWB_00001,01.07.2003,"83,22","195,04"
SWB_00001,01.08.2003,"80,91","190,97"
SWB_00001,01.09.2003,"79,67","188,12"
SWB_00001,01.10.2003,"79,31","186,71"
SWB_00001,01.11.2003,"86,13","191,09"
SWB_00001,01.12.2003,"92,58","195,70"
SWB_00001,01.01.2004,"97,73","199,72"
SWB_00001,01.02.2004,"99,94","202,15"
SWB_00001,01.03.2004,"99,19","202,75"
SWB_00001,01.04.2004,"98,11","203,84"
SWB_00001,01.05.2004,"92,71","201,59"
SWB_00001,01.06.2004,"84,26","194,96"
SWB_00001,01.07.2004,"81,15","190,51"
SWB_00001,01.08.2004,"79,66","187,75"
SWB_00001,01.09.2004,"78,79","185,48"
SWB_00001,01.10.2004,"78,03","183,82"
SWB_00001,01.11.2004,"82,57","186,48"
SWB_00001,01.12.2004,"91,69","193,13"
SWB_00001,01.01.2005,"97,31","198,00"
SWB_00001,01.02.2005,"99,66","200,75"
SWB_00001,01.03.2005,"102,29","204,51"
SWB_00001,01.04.2005,"98,94","204,54"
SWB_00001,01.05.2005,"93,54","202,24"
SWB_00001,01.06.2005,"86,07","196,59"
SWB_00001,01.07.2005,"81,52","191,10"
SWB_00001,01.08.2005,"81,54","189,18"
SWB_00001,01.09.2005,"80,31","186,92"
SWB_00001,01.10.2005,"78,32","184,59"
SWB_00001,01.11.2005,"79,22","184,40"
SWB_00001,01.12.2005,"84,47","187,71"
SWB_00001,01.01.2006,"88,44","190,34"
SWB_00001,01.02.2006,"94,68","195,28"
SWB_00001,01.03.2006,"95,22","196,99"
SWB_00001,01.04.2006,"92,75","196,76"
SWB_00001,01.05.2006,"89,98","196,88"
SWB_00001,01.06.2006,"83,85","191,99"
SWB_00001,01.07.2006,"82,06","189,16"
SWB_00001,01.08.2006,"78,97","184,82"
SWB_00001,01.09.2006,"79,07","183,24"
SWB_00001,01.10.2006,"80,80","183,60"
SWB_00001,01.11.2006,"84,80","186,51"
SWB_00001,01.12.2006,"90,24","190,48"
SWB_00001,01.01.2007,"92,98","192,50"
SWB_00001,01.02.2007,"94,14","193,57"
SWB_00001,01.03.2007,"96,26","195,83"
SWB_00001,01.04.2007,"102,33","203,43"
SWB_00001,01.05.2007,"95,01","199,95"
SWB_00001,01.06.2007,"85,47","192,18"
SWB_00001,01.07.2007,"83,75","189,37"
SWB_00001,01.08.2007,"82,18","186,87"
SWB_00001,01.09.2007,"79,96","183,67"
SWB_00001,01.10.2007,"77,44","180,62"
SWB_00001,01.11.2007,"78,01","180,21"
SWB_00001,01.12.2007,"86,60","186,14"
SWB_00001,01.01.2008,"91,69","189,88"
SWB_00001,01.02.2008,"94,34","192,02"
SWB_00001,01.03.2008,"96,51","194,61"
SWB_00001,01.04.2008,"92,00","193,08"
SWB_00001,01.05.2008,"88,64","191,92"
SWB_00001,01.06.2008,"82,77","187,31"
SWB_00001,01.07.2008,"79,35","183,16"
SWB_00001,01.08.2008,"78,28","180,77"
SWB_00001,01.09.2008,"78,88","179,95"
SWB_00001,01.10.2008,"81,29","181,14"
SWB_00001,01.11.2008,"87,52","185,65"
SWB_00001,01.12.2008,"87,29","185,43"
SWB_00001,01.01.2009,"91,29","188,41"
SWB_00001,01.02.2009,"97,52","193,49"
SWB_00001,01.03.2009,"100,31","197,08"
SWB_00001,01.04.2009,"102,85","202,22"
SWB_00001,01.05.2009,"102,23","205,56"
SWB_00001,01.06.2009,"91,76","199,41"
SWB_00001,01.07.2009,"83,71","191,74"
SWB_00001,01.08.2009,"82,48","188,75"
SWB_00001,01.09.2009,"82,56","187,37"
SWB_00001,01.10.2009,"79,44","184,12"
SWB_00001,01.11.2009,"82,37","185,47"
SWB_00001,01.12.2009,"90,06","190,77"
SWB_00001,01.01.2010,"89,47","184,07"
SWB_00001,01.02.2010,"95,39","189,07"
SWB_00001,01.03.2010,"101,67","196,66"
SWB_00001,01.04.2010,"99,21","198,29"
SWB_00001,01.05.2010,"94,68","197,57"
SWB_00001,01.06.2010,"89,70","194,39"
SWB_00001,01.07.2010,"83,66","189,34"
SWB_00001,01.08.2010,"81,07","185,93"
SWB_00001,01.09.2010,"80,40","183,90"
SWB_00001,01.10.2010,"79,49","182,27"
SWB_00001,01.11.2010,"80,84","182,76"
SWB_00001,01.12.2010,"81,89","183,06"
SWB_00001,01.01.2011,"88,48","187,79"
SWB_00001,01.02.2011,"93,47","191,79"
SWB_00001,01.03.2011,"94,02","192,98"
SWB_00001,01.04.2011,"89,04","190,54"
SWB_00001,01.05.2011,"87,04","190,27"
SWB_00001,01.06.2011,"83,27","187,58"
SWB_00001,01.07.2011,"78,76","182,99"
SWB_00001,01.08.2011,"76,88","179,56"
SWB_00001,01.09.2011,"76,95","178,10"
SWB_00001,01.10.2011,"76,57","176,92"
SWB_00001,01.11.2011,"84,36","182,44"
SWB_00001,01.12.2011,"91,31","188,05"
SWB_00001,01.01.2012,"93,24","189,94"
SWB_00001,01.02.2012,"95,05","191,88"
SWB_00001,01.03.2012,"98,60","195,93"
SWB_00001,01.04.2012,"95,43","196,41"
SWB_00001,01.05.2012,"89,92","194,81"
SWB_00001,01.06.2012,"84,55","190,75"
SWB_00001,01.07.2012,"81,03","186,68"
SWB_00001,01.08.2012,"78,46","182,87"
SWB_00001,01.09.2012,"77,18","180,12"
SWB_00001,01.10.2012,"75,68","177,76"
SWB_00001,01.11.2012,"78,00","178,72"
SWB_00001,01.12.2012,"82,42","181,55"
SWB_00001,01.01.2013,"86,62","184,40"
SWB_00001,01.02.2013,"92,02","188,57"
SWB_00001,01.03.2013,"94,80","191,54"
SWB_00001,01.04.2013,"94,30","193,51"
SWB_00001,01.05.2013,"90,06","192,39"
SWB_00001,01.06.2013,"83,95","188,18"
SWB_00001,01.07.2013,"80,62","184,37"
SWB_00001,01.08.2013,"79,46","181,95"
SWB_00001,01.09.2013,"76,89","178,59"
SWB_00001,01.10.2013,"73,94","174,99"
SWB_00001,01.11.2013,"75,80","175,41"
SWB_00001,01.12.2013,"82,88","180,11"
SWB_00001,01.01.2014,"87,12","183,03"
SWB_00001,01.02.2014,"92,68","187,56"
SWB_00001,01.03.2014,"96,04","191,06"
SWB_00001,01.04.2014,"96,55","193,88"
SWB_00001,01.05.2014,"87,63","189,31"
SWB_00001,01.06.2014,"83,61","186,15"
SWB_00001,01.07.2014,"78,30","180,71"
SWB_00001,01.08.2014,"76,74","177,78"
SWB_00001,01.09.2014,"76,28","175,93"
SWB_00001,01.10.2014,"80,85","178,71"
SWB_00001,01.11.2014,"87,09","183,24"
SWB_00001,01.12.2014,"90,98","186,12"
SWB_00001,01.01.2015,"93,07","203,72"
SWB_00001,01.02.2015,"97,16","207,27"
SWB_00001,01.03.2015,"99,14","210,09"
SWB_00001,01.04.2015,"97,42","211,09"
SWB_00001,01.05.2015,"93,15","210,56"
SWB_00001,01.06.2015,"84,57","203,97"
SWB_00001,01.07.2015,"79,72","198,43"
SWB_00001,01.08.2015,"79,44","196,26"
SWB_00001,01.09.2015,"79,95","195,40"
SWB_00001,01.10.2015,"82,06","196,26"
SWB_00001,01.11.2015,"91,74","203,66"
SWB_00001,01.12.2015,"94,89","206,34"
SWB_00001,01.01.2016,"99,72","210,59"
SWB_00001,01.02.2016,"97,59","209,60"
SWB_00001,01.03.2016,"94,44","207,64"
SWB_00001,01.04.2016,"99,52","213,41"
SWB_00001,01.05.2016,"98,01","214,91"
SWB_00001,01.06.2016,"88,82","208,46"
SWB_00001,01.07.2016,"83,57","202,71"
SWB_00001,01.08.2016,"81,92","199,56"
SWB_00001,01.09.2016,"79,50","195,99"
SWB_00001,01.10.2016,"81,06","195,89"
SWB_00001,01.11.2016,"84,77","198,01"
SWB_00001,01.12.2016,"90,53","202,13"
SWB_00001,01.01.2017,"95,99","206,49"
SWB_00001,01.02.2017,"101,20","211,24"
SWB_00001,01.03.2017,"102,80","214,02"
SWB_00001,01.04.2017,"103,89","217,86"
SWB_00001,01.05.2017,"95,30","214,05"
SWB_00001,01.06.2017,"86,56","206,99"
SWB_00001,01.07.2017,"82,54","201,84"
SWB_00001,01.08.2017,"80,48","198,07"
SWB_00001,01.09.2017,"78,46","194,65"
SWB_00001,01.10.2017,"81,57","195,87"
SWB_00001,01.11.2017,"80,30","194,34"
SWB_00001,01.12.2017,"85,35","197,69"
SWB_00001,01.01.2018,"90,35","201,15"
SWB_00001,01.02.2018,"93,39","203,37"
SWB_00001,01.03.2018,"99,96","209,35"
SWB_00001,01.04.2018,"96,53","209,44"
SWB_00001,01.05.2018,"90,90","206,95"
SWB_00001,01.06.2018,"85,40","202,96"
SWB_00001,01.07.2018,"79,71","196,88"
SWB_00001,01.08.2018,"77,69","193,05"
SWB_00001,01.09.2018,"77,22","190,95"
SWB_00001,01.10.2018,"77,27","189,84"
SWB_00001,01.11.2018,"82,22","192,98"
SWB_00001,01.12.2018,"90,05","198,62"
SWB_00001,01.01.2019,"94,49","202,06"
SWB_00001,01.02.2019,"98,04","205,31"
SWB_00001,01.03.2019,"97,83","206,17"
SWB_00001,01.04.2019,"103,30","213,51"
SWB_00001,01.05.2019,"94,53","210,38"
SWB_00001,01.06.2019,"86,06","203,64"
SWB_00001,01.07.2019,"80,52","197,54"
SWB_00001,01.08.2019,"78,59","193,65"
SWB_00001,01.09.2019,"78,46","191,92"
SWB_00001,01.10.2019,"76,72","189,64"
SWB_00001,01.11.2019,"77,55","189,62"
SWB_00001,01.12.2019,"82,72","193,02"
SWB_00001,01.01.2020,"87,53","196,26"
SWB_00001,01.02.2020,"92,42","199,77"
SWB_00001,01.03.2020,"92,78","200,46"
SWB_00001,01.04.2020,"93,54","202,92"
SWB_00001,01.05.2020,"90,85","202,77"
SWB_00001,01.06.2020,"82,08","195,61"
SWB_00001,01.07.2020,"79,63","192,43"
SWB_00001,01.08.2020,"79,89","191,39"
SWB_00001,01.09.2020,"78,06","188,88"
SWB_00001,01.10.2020,"75,64","186,15"
SWB_00001,01.11.2020,"76,41","186,00"
SWB_00001,01.12.2020,"82,28","189,92"
SWB_00001,01.01.2021,"87,81","194,00"
SWB_00001,01.02.2021,"89,14","195,17"
SWB_00001,01.03.2021,"93,47","199,08"
SWB_00001,01.04.2021,"93,95","201,99"
SWB_00001,01.05.2021,"85,79","197,67"
SWB_00001,01.06.2021,"79,50","192,51"
SWB_00001,01.07.2021,"78,50","190,43"
SWB_00001,01.08.2021,"77,18","188,02"
SWB_00001,01.09.2021,"75,04","185,04"
SWB_00001,01.10.2021,"75,41","184,21"
SWB_00001,01.11.2021,"76,77","184,57"
SWB_00001,01.12.2021,"80,03","186,58"
SWB_00001,01.01.2022,"88,41","192,64"
SWB_00001,01.02.2022,"91,82","195,44"
SWB_00001,01.03.2022,"97,65","201,10"
SWB_00001,01.04.2022,"95,44","202,97"
SWB_00001,01.05.2022,"90,79","201,60"
SWB_00001,01.06.2022,"83,21","195,74"
SWB_00001,01.07.2022,"76,85","189,24"
SWB_00001,01.08.2022,"75,94","186,55"
SWB_00001,01.09.2022,"74,73","184,17"
SWB_00001,01.10.2022,"75,69","183,79"
SWB_00001,01.11.2022,"89,20","193,70"
SWB_00001,01.12.2022,"94,59","198,23"
SWB_00001,01.01.2023,"98,03","201,51"
SWB_00001,01.02.2023,"102,87","206,46"
SWB_00001,01.03.2023,"99,25","205,92"
SWB_00001,01.04.2023,"93,42","203,32"
SWB_00001,01.05.2023,"86,26","198,53"
SWB_00001,01.06.2023,"81,81","194,79"
SWB_00001,01.07.2023,"79,01","191,15"
SWB_00001,01.08.2023,"77,69","188,35"
SWB_00001,01.09.2023,"78,81","187,98"
SWB_00001,01.10.2023,"78,91","187,44"
SWB_00001,01.11.2023,"82,03","189,38"
SWB_00001,01.12.2023,"87,21","193,14"
NWB_00006,01.01.2000,"116,84","231,58"
NWB_00006,01.02.2000,"116,56","231,73"
NWB_00006,01.03.2000,"118,08","233,14"
NWB_00006,01.04.2000,"130,09","243,38"
NWB_00006,01.05.2000,"127,83","243,37"
NWB_00006,01.06.2000,"115,71","234,93"
NWB_00006,01.07.2000,"110,31","230,38"
NWB_00006,01.08.2000,"109,00","228,68"
NWB_00006,01.09.2000,"108,82","228,18"
NWB_00006,01.10.2000,"118,43","235,38"
NWB_00006,01.11.2000,"125,30","240,77"
NWB_00006,01.12.2000,"126,08","241,91"
NWB_00006,01.01.2001,"125,24","241,80"
NWB_00006,01.02.2001,"124,50","241,64"
NWB_00006,01.03.2001,"129,73","245,94"
NWB_00006,01.04.2001,"138,57","254,69"
NWB_00006,01.05.2001,"112,15","236,12"
NWB_00006,01.06.2001,"105,34","230,21"
NWB_00006,01.07.2001,"104,02","228,31"
NWB_00006,01.08.2001,"105,76","228,72"
